Song Title,Artist,Features,Values
Mbilo Mbilo (Remix) [feat. Niniola],Eddy Kenzo,valence,0.855
Omutto,Eddy Kenzo,valence,0.68
So Good,Eddy Kenzo,valence,0.66
Missounwa (Remix),Eddy Kenzo,valence,0.888
Nze Mutuufu,Eddy Kenzo,valence,0.807
Pull Up,Eddy Kenzo,valence,0.866
Style Zo (Kadondo),Eddy Kenzo,valence,0.917
Practical,Eddy Kenzo,valence,0.72
Melo,Eddy Kenzo,valence,0.651
Moni (Remix),Eddy Kenzo,valence,0.93
Bibaawo,Eddy Kenzo,valence,0.932
Viva Africa,Eddy Kenzo,valence,0.918
She Be Like(Ekotide),Eddy Kenzo,valence,0.48
Sitya Loss (Remix) [feat. Toofan],Eddy Kenzo,valence,0.965
Let's Go (Palalawe),Eddy Kenzo,valence,0.905
Leega,Eddy Kenzo,valence,0.906
Balaumba (Remix) [feat. Bebi Phillip],Eddy Kenzo,valence,0.805
Kikili Dance,Eddy Kenzo,valence,0.964
Ya Solo (feat. Heavy K),Eddy Kenzo,valence,0.922
Komole,Eddy Kenzo,valence,0.814
Yele,Eddy Kenzo,valence,0.732
Abakyakala - Remix,Eddy Kenzo,valence,0.721
Freestyle,Eddy Kenzo,valence,0.948
Konkon,Eddy Kenzo,valence,0.86
Shauri Yako,Eddy Kenzo,valence,0.848
Jambole (Remix) [feat. Kcee],Eddy Kenzo,valence,0.915
obsessed,Olivia Rodrigo,valence,
vampire,Olivia Rodrigo,valence,
so american,Olivia Rodrigo,valence,
bad idea right?,Olivia Rodrigo,valence,
favorite crime,Olivia Rodrigo,valence,
deja vu,Olivia Rodrigo,valence,
traitor,Olivia Rodrigo,valence,
good 4 u,Olivia Rodrigo,valence,
get him back!,Olivia Rodrigo,valence,
stranger,Olivia Rodrigo,valence,
drivers license,Olivia Rodrigo,valence,
all-american bitch,Olivia Rodrigo,valence,
"jealousy, jealousy",Olivia Rodrigo,valence,
lacy,Olivia Rodrigo,valence,
love is embarrassing,Olivia Rodrigo,valence,
brutal,Olivia Rodrigo,valence,
happier,Olivia Rodrigo,valence,
scared of my guitar,Olivia Rodrigo,valence,
the grudge,Olivia Rodrigo,valence,
"1 step forward, 3 steps back",Olivia Rodrigo,valence,
girl i’ve always been,Olivia Rodrigo,valence,
Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,Olivia Rodrigo,valence,
making the bed,Olivia Rodrigo,valence,
enough for you,Olivia Rodrigo,valence,
ballad of a homeschooled girl,Olivia Rodrigo,valence,
logical,Olivia Rodrigo,valence,
Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,Olivia Rodrigo,valence,0.225
pretty isn’t pretty,Olivia Rodrigo,valence,
teenage dream,Olivia Rodrigo,valence,
"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,valence,0.129
hope ur ok,Olivia Rodrigo,valence,
all-american bitch,Olivia Rodrigo,valence,
bad idea right?,Olivia Rodrigo,valence,
get him back!,Olivia Rodrigo,valence,
love is embarrassing,Olivia Rodrigo,valence,
ballad of a homeschooled girl,Olivia Rodrigo,valence,
vampire,Olivia Rodrigo,valence,
lacy,Olivia Rodrigo,valence,
making the bed,Olivia Rodrigo,valence,
the grudge,Olivia Rodrigo,valence,
logical,Olivia Rodrigo,valence,
pretty isn’t pretty,Olivia Rodrigo,valence,
teenage dream,Olivia Rodrigo,valence,
All I Want,Olivia Rodrigo,valence,0.129
vampire,Olivia Rodrigo,valence,
obsessed,Olivia Rodrigo,valence,0.73
drivers license,Olivia Rodrigo,valence,0.14
so american,Olivia Rodrigo,valence,0.544
good 4 u,Olivia Rodrigo,valence,0.672
deja vu,Olivia Rodrigo,valence,0.166
get him back!,Olivia Rodrigo,valence,
stranger,Olivia Rodrigo,valence,0.585
"Wondering - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,valence,0.221
bad idea right?,Olivia Rodrigo,valence,
"The Rose Song - From ""High School Musical: The Musical: The Series (Season 2)""",Olivia Rodrigo,valence,0.439
scared of my guitar,Olivia Rodrigo,valence,0.345
"Even When/The Best Part - From ""High School Musical: The Musical: The Series (Season 2)""",Olivia Rodrigo,valence,0.566
Start of Something New - Nini Version,Olivia Rodrigo,valence,
girl i’ve always been,Olivia Rodrigo,valence,0.809
brutal,Olivia Rodrigo,valence,0.298
"Just for a Moment - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,valence,0.364
all-american bitch,Olivia Rodrigo,valence,
All I Want - Love That Lasts Mix,Olivia Rodrigo,valence,0.166
the grudge,Olivia Rodrigo,valence,
happier,Olivia Rodrigo,valence,0.311
"1 step forward, 3 steps back",Olivia Rodrigo,valence,0.445
"I Think I Kinda, You Know - Duet",Olivia Rodrigo,valence,0.506
Wondering,Olivia Rodrigo,valence,0.224
Out of the Old,Olivia Rodrigo,valence,0.499
"The Best Part - From ""High School Musical: The Musical: The Series (Season 2)""",Olivia Rodrigo,valence,0.647
pretty isn’t pretty,Olivia Rodrigo,valence,
love is embarrassing,Olivia Rodrigo,valence,
The Rose Song,Olivia Rodrigo,valence,0.461
traitor,Olivia Rodrigo,valence,0.0849
lacy,Olivia Rodrigo,valence,
making the bed,Olivia Rodrigo,valence,
ballad of a homeschooled girl,Olivia Rodrigo,valence,
"jealousy, jealousy",Olivia Rodrigo,valence,0.699
logical,Olivia Rodrigo,valence,
teenage dream,Olivia Rodrigo,valence,
favorite crime,Olivia Rodrigo,valence,0.218
Just for a Moment,Olivia Rodrigo,valence,0.428
enough for you,Olivia Rodrigo,valence,0.269
all-american bitch,Olivia Rodrigo,valence,0.338
hope ur ok,Olivia Rodrigo,valence,0.172
bad idea right?,Olivia Rodrigo,valence,0.716
"Granted - From ""High School Musical: The Musical: The Series (Season 2)""",Olivia Rodrigo,valence,0.23
get him back!,Olivia Rodrigo,valence,0.778
love is embarrassing,Olivia Rodrigo,valence,0.635
ballad of a homeschooled girl,Olivia Rodrigo,valence,0.472
"Out of the Old - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,valence,0.5
vampire,Olivia Rodrigo,valence,0.278
lacy,Olivia Rodrigo,valence,0.386
making the bed,Olivia Rodrigo,valence,0.211
the grudge,Olivia Rodrigo,valence,0.321
Start of Something New - Nini Version,Olivia Rodrigo,valence,0.324
pretty isn’t pretty,Olivia Rodrigo,valence,0.535
logical,Olivia Rodrigo,valence,0.153
teenage dream,Olivia Rodrigo,valence,0.0942
Wondering - Ashlyn & Nini Piano Version,Olivia Rodrigo,valence,0.445
Espresso,Sabrina Carpenter,valence,0.661
Feather,Sabrina Carpenter,valence,
Nonsense,Sabrina Carpenter,valence,
because i liked a boy,Sabrina Carpenter,valence,
Looking at Me,Sabrina Carpenter,valence,0.516
Read your Mind,Sabrina Carpenter,valence,
Vicious,Sabrina Carpenter,valence,
emails i can’t send,Sabrina Carpenter,valence,
Thumbs,Sabrina Carpenter,valence,0.127
opposite,Sabrina Carpenter,valence,0.657
Already Over,Sabrina Carpenter,valence,
Sue Me,Sabrina Carpenter,valence,0.609
Fast Times,Sabrina Carpenter,valence,
things i wish you said,Sabrina Carpenter,valence,0.152
Tornado Warnings,Sabrina Carpenter,valence,
Skin,Sabrina Carpenter,valence,0.328
I Knew You Were Trouble - Spotify Singles,Sabrina Carpenter,valence,0.189
Read your Mind,Sabrina Carpenter,valence,0.62
bet u wanna,Sabrina Carpenter,valence,
Lonesome,Sabrina Carpenter,valence,0.352
Nonsense,Sabrina Carpenter,valence,
emails i can’t send,Sabrina Carpenter,valence,0.498
Vicious,Sabrina Carpenter,valence,
because i liked a boy,Sabrina Carpenter,valence,
Already Over,Sabrina Carpenter,valence,0.451
Can't Blame a Girl for Trying,Sabrina Carpenter,valence,0.352
Tornado Warnings,Sabrina Carpenter,valence,0.514
Fast Times,Sabrina Carpenter,valence,
bet u wanna,Sabrina Carpenter,valence,0.496
Why,Sabrina Carpenter,valence,0.623
how many things,Sabrina Carpenter,valence,
Bad for Business,Sabrina Carpenter,valence,
Feather,Sabrina Carpenter,valence,
skinny dipping,Sabrina Carpenter,valence,
Bad for Business,Sabrina Carpenter,valence,0.569
decode,Sabrina Carpenter,valence,
Feather - Sped Up,Sabrina Carpenter,valence,
decode,Sabrina Carpenter,valence,0.385
skinny dipping,Sabrina Carpenter,valence,
Exhale,Sabrina Carpenter,valence,0.276
Paris,Sabrina Carpenter,valence,0.226
cindy lou who,Sabrina Carpenter,valence,0.539
Nonsense - Sped Up Version,Sabrina Carpenter,valence,0.604
how many things,Sabrina Carpenter,valence,0.571
Eyes Wide Open,Sabrina Carpenter,valence,0.353
Honeymoon Fades,Sabrina Carpenter,valence,0.353
"Let Me Move You - From the Netflix film ""Work It""",Sabrina Carpenter,valence,0.772
Almost Love,Sabrina Carpenter,valence,0.615
On Purpose,Sabrina Carpenter,valence,0.252
Mona Lisa,Sabrina Carpenter,valence,0.53
In My Bed,Sabrina Carpenter,valence,0.655
A Nonsense Christmas,Sabrina Carpenter,valence,
I'm Fakin,Sabrina Carpenter,valence,0.506
"Wildside - From ""Adventures in Babysitting""",Sabrina Carpenter,valence,0.744
Vicious,Sabrina Carpenter,valence,0.63
santa doesn’t know you like i do,Sabrina Carpenter,valence,0.42
Pushing 20,Sabrina Carpenter,valence,0.623
Alien,Sabrina Carpenter,valence,0.567
Smoke and Fire,Sabrina Carpenter,valence,0.53
We'll Be The Stars,Sabrina Carpenter,valence,0.428
Diamonds Are Forever,Sabrina Carpenter,valence,0.324
is it new years yet?,Sabrina Carpenter,valence,0.751
prfct,Sabrina Carpenter,valence,0.5
I Can't Stop Me,Sabrina Carpenter,valence,0.545
Nonsense,Sabrina Carpenter,valence,
A Nonsense Christmas,Sabrina Carpenter,valence,0.576
The Middle of Starting Over,Sabrina Carpenter,valence,0.32
buy me presents,Sabrina Carpenter,valence,0.564
Shadows,Sabrina Carpenter,valence,0.288
Run and Hide,Sabrina Carpenter,valence,0.454
Bad Time,Sabrina Carpenter,valence,0.693
Too Young,Sabrina Carpenter,valence,0.165
Feather - Spotify Singles,Sabrina Carpenter,valence,0.738
Nonsense (with Coi Leray) - Remix,Sabrina Carpenter,valence,0.487
Fast Times,Sabrina Carpenter,valence,0.739
Tell Em,Sabrina Carpenter,valence,0.199
A Dream is a Wish Your Heart Makes/So This is Love,Sabrina Carpenter,valence,0.215
Feather,Sabrina Carpenter,valence,0.83
Take Off All Your Cool,Sabrina Carpenter,valence,0.809
because i liked a boy,Sabrina Carpenter,valence,0.215
Take You Back,Sabrina Carpenter,valence,0.517
Hold Tight,Sabrina Carpenter,valence,0.388
Seamless,Sabrina Carpenter,valence,0.677
Your Love's Like,Sabrina Carpenter,valence,0.387
white xmas,Sabrina Carpenter,valence,0.301
skinny dipping,Sabrina Carpenter,valence,0.407
Feels Like Loneliness,Sabrina Carpenter,valence,0.333
Don't Want It Back,Sabrina Carpenter,valence,0.511
Two Young Hearts,Sabrina Carpenter,valence,0.197
All We Have Is Love,Sabrina Carpenter,valence,0.437
Rescue Me,Sabrina Carpenter,valence,0.61
Feather - Sped Up,Sabrina Carpenter,valence,0.883
Best Thing I Got,Sabrina Carpenter,valence,0.629
White Flag,Sabrina Carpenter,valence,0.86
Mirage,Sabrina Carpenter,valence,0.202
No Words,Sabrina Carpenter,valence,0.649
Space,Sabrina Carpenter,valence,0.623
Darling I'm a Mess,Sabrina Carpenter,valence,0.466
Right Now,Sabrina Carpenter,valence,0.528
Nonsense,Sabrina Carpenter,valence,0.642
Fortnight (feat. Post Malone),Taylor Swift,valence,
Down Bad,Taylor Swift,valence,
Fortnight (feat. Post Malone),Taylor Swift,valence,
I Can Do It With a Broken Heart,Taylor Swift,valence,
"So Long, London",Taylor Swift,valence,
But Daddy I Love Him,Taylor Swift,valence,
Who’s Afraid of Little Old Me?,Taylor Swift,valence,
The Tortured Poets Department,Taylor Swift,valence,
My Boy Only Breaks His Favorite Toys,Taylor Swift,valence,
Guilty as Sin?,Taylor Swift,valence,
Florida!!! (feat. Florence + The Machine),Taylor Swift,valence,
The Smallest Man Who Ever Lived,Taylor Swift,valence,
The Black Dog,Taylor Swift,valence,
imgonnagetyouback,Taylor Swift,valence,
Fresh Out The Slammer,Taylor Swift,valence,
The Alchemy,Taylor Swift,valence,
So High School,Taylor Swift,valence,
loml,Taylor Swift,valence,
Cruel Summer,Taylor Swift,valence,
thanK you aIMee,Taylor Swift,valence,
I Can Fix Him (No Really I Can),Taylor Swift,valence,
The Prophecy,Taylor Swift,valence,
The Albatross,Taylor Swift,valence,
Clara Bow,Taylor Swift,valence,
How Did It End?,Taylor Swift,valence,
I Hate It Here,Taylor Swift,valence,
Chloe or Sam or Sophia or Marcus,Taylor Swift,valence,
I Look in People's Windows,Taylor Swift,valence,
Down Bad,Taylor Swift,valence,
Peter,Taylor Swift,valence,
Cassandra,Taylor Swift,valence,
The Bolter,Taylor Swift,valence,
I Can Do It With a Broken Heart,Taylor Swift,valence,
The Manuscript,Taylor Swift,valence,
Robin,Taylor Swift,valence,
The Tortured Poets Department,Taylor Swift,valence,
"So Long, London",Taylor Swift,valence,
My Boy Only Breaks His Favorite Toys,Taylor Swift,valence,
Florida!!! (feat. Florence + The Machine),Taylor Swift,valence,
But Daddy I Love Him,Taylor Swift,valence,
Who’s Afraid of Little Old Me?,Taylor Swift,valence,
Guilty as Sin?,Taylor Swift,valence,
loml,Taylor Swift,valence,
The Alchemy,Taylor Swift,valence,
Fresh Out The Slammer,Taylor Swift,valence,
The Smallest Man Who Ever Lived,Taylor Swift,valence,
I Can Fix Him (No Really I Can),Taylor Swift,valence,
Clara Bow,Taylor Swift,valence,
Fortnight (feat. Post Malone),Taylor Swift,valence,
Down Bad,Taylor Swift,valence,
cardigan,Taylor Swift,valence,
Karma,Taylor Swift,valence,
...Ready For It?,Taylor Swift,valence,
The Man,Taylor Swift,valence,
Now That We Don't Talk (Taylor's Version) (From The Vault),Taylor Swift,valence,
You’re Losing Me (From The Vault),Taylor Swift,valence,
Look What You Made Me Do,Taylor Swift,valence,
Delicate,Taylor Swift,valence,
Getaway Car,Taylor Swift,valence,
You Need To Calm Down,Taylor Swift,valence,
Our Song,Taylor Swift,valence,
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,valence,
Blank Space,Taylor Swift,valence,
Enchanted (Taylor's Version),Taylor Swift,valence,
Style (Taylor's Version),Taylor Swift,valence,
Paper Rings,Taylor Swift,valence,
Miss Americana & The Heartbreak Prince,Taylor Swift,valence,
"You're On Your Own, Kid",Taylor Swift,valence,
Lavender Haze,Taylor Swift,valence,0.0976
"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,valence,0.306
Bejeweled,Taylor Swift,valence,0.433
You Belong With Me (Taylor’s Version),Taylor Swift,valence,0.474
Shake It Off,Taylor Swift,valence,0.943
illicit affairs,Taylor Swift,valence,0.46
my tears ricochet,Taylor Swift,valence,0.111
exile (feat. Bon Iver),Taylor Swift,valence,0.152
champagne problems,Taylor Swift,valence,0.32
Midnight Rain,Taylor Swift,valence,0.23
I Did Something Bad,Taylor Swift,valence,0.305
The Archer,Taylor Swift,valence,0.166
Blank Space (Taylor's Version),Taylor Swift,valence,0.755
Wildest Dreams (Taylor's Version),Taylor Swift,valence,
willow,Taylor Swift,valence,0.529
the 1,Taylor Swift,valence,0.172
right where you left me - bonus track,Taylor Swift,valence,0.645
Style,Taylor Swift,valence,0.456
I Can See You (Taylor’s Version) (From The Vault),Taylor Swift,valence,0.819
Say Don't Go (Taylor's Version) (From The Vault),Taylor Swift,valence,0.192
Love Story (Taylor’s Version),Taylor Swift,valence,
Love Story (Taylor’s Version),Taylor Swift,valence,0.415
All Of The Girls You Loved Before,Taylor Swift,valence,0.396
invisible string,Taylor Swift,valence,0.45
this is me trying,Taylor Swift,valence,0.412
Gorgeous,Taylor Swift,valence,0.451
Out Of The Woods (Taylor's Version),Taylor Swift,valence,0.192
Fearless (Taylor’s Version),Taylor Swift,valence,0.43
End Game,Taylor Swift,valence,0.151
New Romantics (Taylor's Version),Taylor Swift,valence,0.698
Hits Different,Taylor Swift,valence,0.239
Afterglow,Taylor Swift,valence,0.399
Dress,Taylor Swift,valence,0.0851
Daylight,Taylor Swift,valence,0.265
Mine (Taylor's Version),Taylor Swift,valence,0.49
ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,valence,0.728
tolerate it,Taylor Swift,valence,0.221
Call It What You Want,Taylor Swift,valence,0.252
Back To December (Taylor's Version),Taylor Swift,valence,0.203
Vigilante Shit,Taylor Swift,valence,0.163
Picture To Burn,Taylor Swift,valence,0.821
I Knew You Were Trouble.,Taylor Swift,valence,0.679
Shake It Off (Taylor's Version),Taylor Swift,valence,0.921
Maroon,Taylor Swift,valence,0.0374
False God,Taylor Swift,valence,0.351
Wildest Dreams (Taylor's Version),Taylor Swift,valence,0.498
Death By A Thousand Cuts,Taylor Swift,valence,0.313
Snow On The Beach (feat. More Lana Del Rey),Taylor Swift,valence,0.315
22 (Taylor's Version),Taylor Swift,valence,0.642
Welcome To New York (Taylor's Version),Taylor Swift,valence,0.674
Wildest Dreams,Taylor Swift,valence,0.472
Cornelia Street,Taylor Swift,valence,0.248
Long Live (Taylor's Version),Taylor Swift,valence,0.0752
Long Live (Taylor's Version),Taylor Swift,valence,0.0752
I Think He Knows,Taylor Swift,valence,0.416
I Think He Knows,Taylor Swift,valence,0.416
We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,valence,0.716
We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,valence,0.716
I Knew You Were Trouble (Taylor's Version),Taylor Swift,valence,0.767
I Knew You Were Trouble (Taylor's Version),Taylor Swift,valence,0.767
mirrorball,Taylor Swift,valence,0.379
mirrorball,Taylor Swift,valence,0.379
I Forgot That You Existed,Taylor Swift,valence,0.541
I Forgot That You Existed,Taylor Swift,valence,0.541
Red (Taylor's Version),Taylor Swift,valence,0.408
Red (Taylor's Version),Taylor Swift,valence,0.408
King Of My Heart,Taylor Swift,valence,0.314
King Of My Heart,Taylor Swift,valence,0.314
Dancing With Our Hands Tied,Taylor Swift,valence,0.284
Dancing With Our Hands Tied,Taylor Swift,valence,0.284
The Way I Loved You (Taylor’s Version),Taylor Swift,valence,0.472
The Way I Loved You (Taylor’s Version),Taylor Swift,valence,0.472
Clean (Taylor's Version),Taylor Swift,valence,0.239
Clean (Taylor's Version),Taylor Swift,valence,0.239
London Boy,Taylor Swift,valence,0.557
London Boy,Taylor Swift,valence,0.557
Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),Taylor Swift,valence,0.446
Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),Taylor Swift,valence,0.446
You Belong With Me,Taylor Swift,valence,0.443
You Belong With Me,Taylor Swift,valence,0.443
betty,Taylor Swift,valence,0.502
betty,Taylor Swift,valence,0.502
Sparks Fly (Taylor’s Version),Taylor Swift,valence,0.387
Sparks Fly (Taylor’s Version),Taylor Swift,valence,0.387
Better Than Revenge (Taylor's Version),Taylor Swift,valence,0.665
Better Than Revenge (Taylor's Version),Taylor Swift,valence,0.665
the last great american dynasty,Taylor Swift,valence,0.706
the last great american dynasty,Taylor Swift,valence,0.706
Teardrops On My Guitar - Radio Single Remix,Taylor Swift,valence,0.289
Teardrops On My Guitar - Radio Single Remix,Taylor Swift,valence,0.289
Love Story,Taylor Swift,valence,0.296
Love Story,Taylor Swift,valence,0.296
This Is Why We Can't Have Nice Things,Taylor Swift,valence,0.438
This Is Why We Can't Have Nice Things,Taylor Swift,valence,0.438
All You Had To Do Was Stay (Taylor's Version),Taylor Swift,valence,0.481
All You Had To Do Was Stay (Taylor's Version),Taylor Swift,valence,0.481
Mastermind,Taylor Swift,valence,0.124
Mastermind,Taylor Swift,valence,0.124
I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),Taylor Swift,valence,0.473
I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),Taylor Swift,valence,0.473
I Wish You Would (Taylor's Version),Taylor Swift,valence,0.541
I Wish You Would (Taylor's Version),Taylor Swift,valence,0.541
New Year’s Day,Taylor Swift,valence,0.23
New Year’s Day,Taylor Swift,valence,0.23
Suburban Legends (Taylor's Version) (From The Vault),Taylor Swift,valence,0.344
Suburban Legends (Taylor's Version) (From The Vault),Taylor Swift,valence,0.344
